tweet_id,name,party,state,text,date
t_1421553273912401926,Cori Bush,D,MO,"rt @reppressley: proud spend night solidarity @repcori, @ilhan advocates steps capitol. still have…","7/31/2021, 12:28:06 PM"
t_1421553052708966407,Mark Pocan,D,WI,rt @usprogressives: urge members stand solidarity @repcori’s direct action capitol today prevent millions people…,"7/31/2021, 12:27:13 PM"
t_1421552996563947522,Ralph Norman,R,SC,big government solution - problem.,"7/31/2021, 12:27:00 PM"
t_1421552873704460296,Nancy Mace,R,SC,"also, pretty amazing story super women sc ties, including mount pleasant officer mulern jean, sro at…","7/31/2021, 12:26:30 PM"
t_1421552804439764994,Charles Grassley,R,IA,read saturday wsj “on censorshipbig tech ways” “they achieved dominance w substantial government p…,"7/31/2021, 12:26:14 PM"
t_1421552672935759873,Nancy Mace,R,SC,follow sc natives’ #teamusa olympic footprint following here!!  @cj__cummings @sandicheekspv…,"7/31/2021, 12:25:43 PM"
t_1421552659526471686,Nancy Mace,R,SC,"rt @worldathletics: got shot put qualifying 7, gotta take gotham 9.","7/31/2021, 12:25:39 PM"
t_1421552629809745921,Ayanna Pressley,D,MA,"proud spend night solidarity @repcori, @ilhan advocates steps capitol. sti…","7/31/2021, 12:25:32 PM"
t_1421552364683776007,Kelly Armstrong,R,ND,"rt @fammfoundation: icymi: last tuesday, famm @usjusticeaction gave joint press conference called #rallyforreform. heard @r…","7/31/2021, 12:24:29 PM"
t_1421552277400195081,Nicole Malliotakis,R,NY,rt @housegop: mask saturday.,"7/31/2021, 12:24:08 PM"
t_1421552025150672898,Don Young,R,AK,"rt @repdonyoung: want speak today covid-19 vaccines. got #vaccinated, & urging same. stay…","7/31/2021, 12:23:08 PM"
t_1421551989951848452,Glenn Grothman,R,WI,thank #mtcalvary fire department picnic!,"7/31/2021, 12:23:00 PM"
t_1421551853528141828,Marie Newman,D,IL,we’re grateful interns us summer! thank hard work passion serving…,"7/31/2021, 12:22:27 PM"
t_1421551801732587534,Kamala Harris,D,CA,"rt @potus: americans disabilities act we’ve made incredible progress, still work do. can’t rest until…","7/31/2021, 12:22:15 PM"
t_1421551701522362373,Don Young,R,AK,"rt @repdonyoung: want speak today covid-19 vaccines. got #vaccinated, & urging same. stay…","7/31/2021, 12:21:51 PM"
t_1421551104286994438,Kathy Castor,D,FL,"rt @martinheinrich: electrification gaining momentum, folks! excited @usrepkcastor @reppaultonko join growing eff…","7/31/2021, 12:19:29 PM"
t_1421551067779813376,Rick Scott,R,FL,iranian president-elect ebrahim raisi ruthless human rights abuser. @potus must make clear raisi & other…,"7/31/2021, 12:19:20 PM"
t_1421550731862106116,Dan Bishop,R,NC,you.,"7/31/2021, 12:18:00 PM"
t_1421550632545173512,Thomas Massie,R,KY,"@isdrainbamaged directive came bicameral police board, ask order applied t…","7/31/2021, 12:17:36 PM"
t_1421550261370298368,Alejandro Padilla,D,CA,"esta semana, el presidente biden afirmó su apoyo en la lucha de incluir un camino la ciudadania para inmigrantes…","7/31/2021, 12:16:08 PM"
t_1421550011066814470,Don Bacon,R,NE,"looking dedicated, hardworking, passionate interns assist washington, d.c. omaha off…","7/31/2021, 12:15:08 PM"
t_1421550000673329153,Steven Horsford,D,NV,"#nv04 six rural counties, lack access reliable broadband made telehealth distance learning…","7/31/2021, 12:15:05 PM"
t_1421549976769888257,Sharice Davids,D,KS,"today, got see funds requested upper turkey creek levee used, impact downtow…","7/31/2021, 12:15:00 PM"
t_1421549973573885953,Ken Buck,R,CO,chinese government officials relentlessly compete attack hong kongers’ rights. politically motivated invest…,"7/31/2021, 12:14:59 PM"
t_1421549931064606720,Cheri Bustos,D,IL,"today, federal eviction moratorium ends. renter needs help, find information reso…","7/31/2021, 12:14:49 PM"
t_1421549391643561985,Cheri Bustos,D,IL,"rt @newdemcoalition: unreliable broadband rural communities affects millions americans, limiting opportunities. rural reinv…","7/31/2021, 12:12:40 PM"
t_1421548857717137408,Thomas Massie,R,KY,@busterbivin assertion reality,"7/31/2021, 12:10:33 PM"
t_1421548730260594702,Raja Krishnamoorthi,D,IL,tackled myth poor work less wealthy @ week's hearing select subcommittee the…,"7/31/2021, 12:10:03 PM"
t_1421548224037412866,Matt Gaetz,R,FL,"rt @rasmussen_poll: ""do agree disagree statement: media “truly enemy people”?"" 1000 national likely vo…","7/31/2021, 12:08:02 PM"
t_1421547983729008642,Julia Brownley,D,CA,"#covid19 vaccine safe, effective, free, saving millions lives. vaccinated today protect your…","7/31/2021, 12:07:05 PM"
t_1421547881719341060,Suzan DelBene,D,WA,"historic journey, totem pole, carved & hand-painted lummi nation, stands rightfully nati…","7/31/2021, 12:06:40 PM"
t_1421547842016006150,Thomas Massie,R,KY,nancy pelosi literally directed capitol hill police arrest staff visitors result outbreak. 🤦‍♂️,"7/31/2021, 12:06:31 PM"
t_1421547719836028930,Joaquin Castro,D,TX,"rt @julissaarce: you, organization, business, remember el paso august 3rd?","7/31/2021, 12:06:02 PM"
t_1421547039897292802,Thomas Massie,R,KY,going talk things make provincetown outbreak necessarily representative t…,"7/31/2021, 12:03:20 PM"
t_1421546624459984898,Cori Bush,D,MO,rt @usprogressives: urge members stand solidarity @repcori’s direct action capitol today prevent millions people…,"7/31/2021, 12:01:40 PM"
t_1421546494671400971,Alan Lowenthal,D,CA,…the massive oil development project climate & unique ecological & cultural values found t…,"7/31/2021, 12:01:10 PM"
t_1421546492108673024,Alan Lowenthal,D,CA,week joined sen. martin heinrich sending bicameral letter dept @interior urging re…,"7/31/2021, 12:01:09 PM"
t_1421546205302059011,Doris Matsui,D,CA,#childtaxcredit helping working parents nationwide pay for: 🧸 child care daycare  food table ⛽️…,"7/31/2021, 12:00:01 PM"
t_1421546206447161344,Mike Thompson,D,CA,"end summer coming quickly, don’t forget sign 2021 summer reading challenge. open kids p…","7/31/2021, 12:00:01 PM"
t_1421546207000858626,Kyrsten Sinema,D,AZ,we’re proud amazing arizona athletes representing #state48 u.s. 2021 tokyo olympics. t…,"7/31/2021, 12:00:01 PM"
t_1421546206967177216,Debbie Lesko,R,AZ,submissions congressional app challenge now open middle high school students! interested st…,"7/31/2021, 12:00:01 PM"
t_1421546203892776963,Jimmy Panetta,D,CA,i’m grateful president biden joining calling military personnel vaccinated. hope p…,"7/31/2021, 12:00:00 PM"
t_1421546204085817345,Vicente Gonzalez,D,TX,i’ve working hard represent 15th district texas. check highlights week! mo…,"7/31/2021, 12:00:00 PM"
t_1421546005342965760,Susie Lee,D,NV,"bottom line this: southern nevada covid-19 hotspot. vaccines safe, free, highly effective…","7/31/2021, 11:59:13 AM"
t_1421545292361617411,Jeff Merkley,D,OR,rt @readygov: monitor excessive heat watches warnings weekend stay safe:  never leave people pets closed car.  take…,"7/31/2021, 11:56:23 AM"
t_1421545195053723648,Mike Quigley,D,IL,"vaccine strongest defense covid-19 virus, luckily free available wan…","7/31/2021, 11:56:00 AM"
t_1421544886617186305,Jason Smith,R,MO,working class families see going – prices climbing higher government spending cont…,"7/31/2021, 11:54:46 AM"
t_1421544667800289282,Josh Gottheimer,D,NJ,rt @adl_nynj: thank @repjoshg leadership securing funds protect #nj non-profits faith communities. statement: ht…,"7/31/2021, 11:53:54 AM"
t_1421544550267564038,Gary Peters,D,MI,"time & time again, firefighters & first responders risk lives keep communities safe—we need mak…","7/31/2021, 11:53:26 AM"
t_1421544501378748420,Ken Buck,R,CO,want eliminate food deserts colorado. legislation that.,"7/31/2021, 11:53:14 AM"
t_1421543948225495043,Sara Jacobs,D,CA,last day apply fall internship d.c. san diego offices - apply now!,"7/31/2021, 11:51:02 AM"
t_1421543514115039235,Jeanne Shaheen,D,NH,imagine relief flooded brave individuals landed u.s. impor…,"7/31/2021, 11:49:19 AM"
t_1421542947879899146,Jeff Merkley,D,OR,today marks end #plasticfreejuly—but plastic pollution crisis problem 365 days year. i’m grateful…,"7/31/2021, 11:47:04 AM"
t_1421542930238476291,Donald Beyer,D,VA,important thing need know colleagues' temper tantrums covid safety policies week…,"7/31/2021, 11:47:00 AM"
t_1421542813267861507,Shelley Capito,R,WV,"fentanyl seizures continuing surge southern border summer, communities across country…","7/31/2021, 11:46:32 AM"
t_1421542481347452944,Charles Grassley,R,IA,world correctly expect china follow treaties signs. china obviously honoring one w great brita…,"7/31/2021, 11:45:13 AM"
t_1421542427303714821,Bill Hagerty,R,TN,"last week, biden reversed longstanding u.s. policy nord stream ii. colleagues & sent letter informing…","7/31/2021, 11:45:00 AM"
t_1421542227684302849,Joni Ernst,R,IA,united states must continue developing strategic partnership iraq ensure become dependent…,"7/31/2021, 11:44:12 AM"
t_1421542175284862985,Katherine Cammack,R,FL,"sheriff staly flagler county reflects saw border trip july. ""as stands today, ha…","7/31/2021, 11:44:00 AM"
t_1421542175247159303,Michael Burgess,R,TX,conversation doctor #covid19vaccine today.,"7/31/2021, 11:44:00 AM"
t_1421542121379618817,Mary Miller,R,IL,#dcisopen birthday party it’s back senseless masking!,"7/31/2021, 11:43:47 AM"
t_1421541831934943232,Ken Buck,R,CO,mandates. shutdowns.,"7/31/2021, 11:42:38 AM"
t_1421540916909674499,Betty McCollum,D,MN,"thank @peterwelch co-sponsoring #hr2590, defending human rights palestinian children & families…","7/31/2021, 11:39:00 AM"
t_1421540502587969539,Bill Pascrell,D,NJ,🥇🥇,"7/31/2021, 11:37:21 AM"
t_1421538045417959425,Bill Pascrell,D,NJ,today 4pm i’ll @msnbc lay treasury now *must* hand trump’s tax returns congress aft…,"7/31/2021, 11:27:35 AM"
t_1421537327235702787,Marsha Blackburn,R,TN,"america, believe freedom, not: ❌ mandates ❌ lockdowns ❌ socialist control","7/31/2021, 11:24:44 AM"
t_1421537311850913793,Adriano Espaillat,D,NY,rt @repespaillat: another way say “labor shortage” “workers demanding livable wages.”,"7/31/2021, 11:24:40 AM"
t_1421537262307876865,Adriano Espaillat,D,NY,"rt @repespaillat: protecting right vote partisan, tell republican colleagues?","7/31/2021, 11:24:28 AM"
t_1421535731621715970,Lisa McClain,R,MI,"another example democrat hypocrisy. follow science, it’s convenient you.","7/31/2021, 11:18:23 AM"
t_1421535682250657798,Nikema Williams,D,GA,yesterday #nationalinternday said farewell wonderful #teamnikema interns fellows. incredib…,"7/31/2021, 11:18:12 AM"
t_1421535431208931328,Henry Johnson,D,GA,rt @repmaxinewaters: i’m stopping! i’m going fight last breath order protect renters small landlords.…,"7/31/2021, 11:17:12 AM"
t_1421535382731112448,David Joyce,R,OH,"increasing access broadband, will: ▪️ meet new work, health education needs created pandemic ▪️…","7/31/2021, 11:17:00 AM"
t_1421535128824819720,Marilyn Strickland,D,WA,"i’m honored serve voice dc. remember, work - need assistance, please hesitate to…","7/31/2021, 11:16:00 AM"
t_1421534877090947074,Patty Murray,D,WA,"every parent whose child care costs high struggle make ends meet, upcoming reconciliati…","7/31/2021, 11:15:00 AM"
t_1421534877422284805,Martin Heinrich,D,NM,"“the policy response start pandemic goes beyond anything we’ve done, antipoverty effe…","7/31/2021, 11:15:00 AM"
t_1421534075270086661,Victoria Spartz,R,IN,great listening session fishers today concerned parents state education system. thank you…,"7/31/2021, 11:11:49 AM"
t_1421533820386521089,Ken Buck,R,CO,cdc lost credibility. mask mandates will work undermine public’s confidence vac…,"7/31/2021, 11:10:48 AM"
t_1421533319875923968,Nancy Pelosi,D,CA,"week’s appropriations bills will take america future, setting us course clean, affordabl…","7/31/2021, 11:08:48 AM"
t_1421532790353444866,Antonio Delgado,D,NY,"folks across #ny19 lack access affordable reliable internet connection. said before, broadband is…","7/31/2021, 11:06:42 AM"
t_1421532433967628290,Garland Barr,R,KY,voted prevent taxpayer funding abortions. hyde amendment & pro-life language stripped o…,"7/31/2021, 11:05:17 AM"
t_1421531145901064192,Stephanie Bice,R,OK,crisis border without doubt playing part rising covid-19 cases seeing us. not…,"7/31/2021, 11:00:10 AM"
t_1421531106252316672,Haley Stevens,D,MI,call #buildbackbetter !,"7/31/2021, 11:00:01 AM"
t_1421531102980689922,Lloyd Smucker,R,PA,joined wdac radio discuss congress address rampant unemployment fraud continued effor…,"7/31/2021, 11:00:00 AM"
t_1421531103446245378,Debbie Stabenow,D,MI,buy michigan week! small businesses backbone communities make state special. make…,"7/31/2021, 11:00:00 AM"
t_1421530873506275331,Matt Gaetz,R,FL,"rt @evanpower: rarely speak ill republicans, choice @andrewgillum @govrondesantis selected gi…","7/31/2021, 10:59:05 AM"
t_1421530391593299973,Grace Meng,D,NY,millions rural americans held back slow broadband speeds. ability connect homes & b…,"7/31/2021, 10:57:10 AM"
t_1421528947867758595,Adriano Espaillat,D,NY,catch segment @yasminv @msnbcweekends today 4pm,"7/31/2021, 10:51:26 AM"
t_1421528384300011527,Bill Hagerty,R,TN,"white house seems forgotten people charge government country, ot…","7/31/2021, 10:49:12 AM"
t_1421528214095212546,Jim Jordan,R,OH,said.,"7/31/2021, 10:48:31 AM"
t_1421528064274620422,David Cawthorn,R,NC,rules thee me.,"7/31/2021, 10:47:55 AM"
t_1421527796719960074,Sara Jacobs,D,CA,hosting virtual town hall hours. miss it!,"7/31/2021, 10:46:52 AM"
t_1421527592272908291,Sara Jacobs,D,CA,hosting virtual town hall hours. miss it!,"7/31/2021, 10:46:03 AM"
t_1421527327431823362,Tom O’Halleran,D,AZ,today world ranger day! join thanking park forest rangers critical role play conse…,"7/31/2021, 10:45:00 AM"
t_1421527119205634056,Cori Bush,D,MO,rt @senwarren: .@repcori heroic work lead fight extend eviction moratorium immediately. joined capitol…,"7/31/2021, 10:44:10 AM"
t_1421527000804626432,Elizabeth Warren,D,MA,.@repcori heroic work lead fight extend eviction moratorium immediately. joined the…,"7/31/2021, 10:43:42 AM"
t_1421526922417344516,Frank Pallone,D,NJ,congress allocated $46 billion emergency rental assistance. federal eviction moratorium expiri…,"7/31/2021, 10:43:23 AM"
t_1421526408610844677,Mark Walker,R,NC,"rt @charliekirk11: delta variant dangerous, hasn’t biden administration closed border?","7/31/2021, 10:41:21 AM"
t_1421526400322973702,Sean Casten,D,IL,".@cnn gets it. #hotfercsummer may sound bad dad joke, #climatecrisis deadly serious.","7/31/2021, 10:41:19 AM"
t_1421525817520234496,Donald Beyer,D,VA,talk much cars trains long people flying (always) climate solutions need…,"7/31/2021, 10:39:00 AM"
t_1421525810020765706,Angie Craig,D,MN,morning flew back minnesota beginning august district work period. i’ll over…,"7/31/2021, 10:38:58 AM"
t_1421525268750118919,Joaquin Castro,D,TX,"rt @axios: 164 million vaccinated americans, less 0.1% infected coronavirus, 0.001% died, according…","7/31/2021, 10:36:49 AM"
t_1421525116547129345,Daniel Kildee,D,MI,rt @msnbcweekends: doj says irs must turn trump’s tax returns congress. @repdankildee told @lindseyreiser @kendisgibson…,"7/31/2021, 10:36:13 AM"
t_1421525018882756609,Jenniffer González-Colón,R,PR,now | congressional forum colleagues @housesciencegop @repfranklucas @repwaltzpress & @repbrianbabin &…,"7/31/2021, 10:35:49 AM"
t_1421524821008162820,Raja Krishnamoorthi,D,IL,"long rizzo, thank wins memories.","7/31/2021, 10:35:02 AM"
t_1421524790914031616,David Scott,D,GA,"neighbors mind heart, fully support extending cdc’s eviction moratorium delivering…","7/31/2021, 10:34:55 AM"
